决策时刻,主玩家队伍,主玩家角色,主玩家位置X,主玩家位置Y,主玩家位置Z,主玩家武器偏航角,主玩家武器俯仰角,主玩家速度X,主玩家速度Y,主玩家速度Z,主玩家速度大小,主玩家相机X坐标,主玩家相机Y坐标,主玩家相机Z坐标,主玩家视野范围,主玩家开镜状态,主玩家Buff数量,当前已追踪玩家数量,敌方玩家数量,队友玩家数量,敌人平均距离,队友平均距离,10米内敌人数,20米内敌人数,10米内队友数,20米内队友数,最近敌人队伍,最近敌人角色,最近敌人距离,最近敌人相对位置X,最近敌人相对位置Y,最近敌人相对位置Z,最近敌人位置X,最近敌人位置Y,最近敌人位置Z,最近敌人武器偏航角,最近敌人武器俯仰角,最近敌人速度X,最近敌人速度Y,最近敌人速度Z,最近敌人速度大小,最近敌人相机X坐标,最近敌人相机Y坐标,最近敌人相机Z坐标,最近敌人视野范围,最近敌人开镜状态,最近敌人Buff数量,最近队友队伍,最近队友角色,最近队友距离,最近队友相对位置X,最近队友相对位置Y,最近队友相对位置Z,最近队友位置X,最近队友位置Y,最近队友位置Z,最近队友武器偏航角,最近队友武器俯仰角,最近队友速度X,最近队友速度Y,最近队友速度Z,最近队友速度大小,最近队友相机X坐标,最近队友相机Y坐标,最近队友相机Z坐标,最近队友视野范围,最近队友开镜状态,最近队友Buff数量,has_recent_enemy,has_recent_teammate,has_main_player_pose,主到敌人水平距离,主到敌人三维距离_重算,主到敌人高度差,主玩家朝向_敌人夹角,主玩家俯仰_敌人夹角,主到队友水平距离,主到队友三维距离_重算,主到队友高度差,主玩家朝向_队友夹角,主玩家俯仰_队友夹角,最近敌人距离_除以_敌人平均距离,最近队友距离_除以_队友平均距离,10米压力差_敌减队,20米压力差_敌减队,敌我数量差,敌我数量比,主玩家是否静止,最近敌人是否静止,最近队友是否静止,主敌速度差,主队速度差,主敌视野差,主玩家Buff数量_x_敌方玩家数量,主玩家Buff数量_x_10米内敌人数
20.0,4,蝶,6745.3,-218.2,-4508.5,303.9,355.6,-2.8,0.0,-1.7,3.27566787083184,6745.3,-217.6,-4508.5,90.0,1.0,4,18,12,2,72.59274431765158,25.897355093720872,0,0,0,1,5.0,蜂医,31.95841047361413,-25.300000000000182,19.5,1.0,6720.0,-198.7,-4507.5,11.2,341.7,-0.2,0.0,1.2,1.2165525060596438,6720.0,-198.0,-4507.5,120.0,0.0,0,4.0,露娜,13.809055000252734,13.800000000000182,0.0,-0.5,6759.1,-218.2,-4509.0,338.8,358.2,1.2,0.0,-0.5,1.3,6759.1,-217.6,-4509.0,90.0,0.0,0,1,1,1,31.942761308315365,31.95841047361413,1.0,161.5232739930545,353.8068841172584,13.800000000000182,13.809055000252734,-0.5,56.10000000000002,357.6750263614174,0.44024248943903277,0.533222599384325,0,-1,10,4.0,0.0,0.0,0.0,2.059115364772196,1.9756678708318398,-30.0,48,0
20.0,1,红狼,6831.0,-222.4,-4273.9,200.0,350.3,-7.7,0.0,-2.8,8.193289937503739,6831.0,-221.8,-4273.9,90.0,1.0,0,16,15,0,338.99495162250315,18.216640039347894,0,0,0,0,6.0,乌鲁鲁,47.239919559626486,47.19999999999982,1.0999999999999943,1.5999999999994543,6878.2,-221.3,-4272.3,139.2,2.5,0.0,0.0,0.0,0.0,6878.2,-221.3,-4272.3,90.0,0.0,0,5.0,MISSING,11.9910383185333,-0.099999999999909,0.0,0.0,3790.2,-198.7,-4503.7,167.9,350.2,0.0,0.0,0.0,1.811077027627484,3790.2,-198.0,-4503.7,90.0,0.0,0,1,1,1,47.21281605665969,47.239919559626486,1.5999999999994543,161.33504133313625,348.35904022806466,4.899999999999977,9.390686872062496,0.0,86.32338064168295,323.17969077187075,0.13935287039976854,0.773790939447696,0,0,15,15.0,0.0,1.0,0.0,8.193289937503739,-0.25849027169622885,0.0,0,0
20.0,1,威龙,6638.9,-212.0,-4301.6,337.5,356.5,0.0,0.0,0.0,0.0,6638.7,-211.3,-4302.0,36.9,1.0,5,18,15,2,392.22521311322214,3.9541581642445376,0,0,2,2,2.0,露娜,301.42270982790944,266.8000000000002,-14.599999999999994,-139.5,6905.7,-226.6,-4441.1,214.0,0.2,0.0,0.0,0.0,0.0,6905.7,-226.7,-4441.1,90.0,0.0,0,1.0,露娜,2.9899832775456967,2.9000000000005457,-0.19999999999998863,-0.6999999999998181,6641.8,-212.2,-4302.3,335.2,356.6,1.7,-0.1,-0.8,1.8814887722226779,6641.8,-211.5,-4302.3,75.7,0.0,1,1,1,1,267.19917664543823,301.42270982790944,-139.5,19.36774784679028,384.0682711301094,2.9068883707502704,2.9899832775456967,-0.6999999999998181,18.554813770963392,370.0394620860437,0.7684939666050966,0.756161780422091,-2,-2,13,5.0,1.0,1.0,0.0,0.0,-1.8814887722226779,-53.1,75,0
20.0,2,蜂医,6969.7,-219.9,-4656.2,158.2,343.1,0.0,-0.2,1.0,1.019803902718557,6969.7,-219.4,-4656.2,120.0,1.0,0,18,14,2,275.2976393425022,9.688007679961311,2,3,1,2,6.0,红狼,5.675385449464523,-5.599999999999454,-0.5999999999999943,0.6999999999998181,6964.1,-220.5,-4655.5,125.0,340.2,0.0,0.0,0.0,0.0,6964.1,-219.9,-4655.5,90.0,0.0,0,2.0,蜂医,7.048404074681803,-6.599999999999454,-0.5999999999999943,2.399999999999636,6963.1,-220.5,-4653.8,110.9,326.6,0.0,0.0,0.0,0.0,6963.1,-219.9,-4653.8,90.0,0.0,0,1,1,1,5.632051136130946,5.675385449464523,0.6999999999998181,27.915503566285906,336.015117799848,6.627216610311812,7.048404074681803,2.399999999999636,26.994428907735255,323.1925011225277,0.020615452653423176,0.7275390676310808,1,1,12,4.666666666666667,0.0,1.0,1.0,1.019803902718557,1.019803902718557,30.0,0,0
20.0,6,威龙,3495.9,-174.7,-7701.0,102.4,354.4,-0.9,0.1,4.3,4.3943145085439665,3495.9,-174.0,-7701.0,89.9,1.0,9,13,9,0,298.8447931599079,18.216640039347894,0,0,0,0,5.0,银翼,225.3461337587136,-74.20000000000027,18.19999999999999,-212.0,3421.7,-156.5,-7913.0,4.6,349.7,0.6,-0.0,0.1,0.6082762530298219,3421.7,-156.6,-7913.0,90.0,0.0,0,5.0,MISSING,11.9910383185333,-0.099999999999909,0.0,0.0,3790.2,-198.7,-4503.7,167.9,350.2,0.0,0.0,0.0,1.811077027627484,3790.2,-198.0,-4503.7,90.0,0.0,0,1,1,1,76.39947643799688,225.3461337587136,-212.0,63.818402764346416,424.5821107359437,4.899999999999977,9.390686872062496,0.0,86.32338064168295,323.17969077187075,0.7540574201610193,0.773790939447696,0,0,9,9.0,0.0,0.0,0.0,3.7860382555141445,-0.25849027169622885,-0.09999999999999432,81,0
20.0,3,骇爪,3693.3,-250.3,-4521.3,48.6,0.0,0.0,0.0,0.0,0.0,3693.3,-249.7,-4521.3,90.0,1.0,13,20,17,2,247.8117228868914,2.031806725741345,0,0,2,2,5.0,骇爪,162.75653596706937,149.0999999999999,2.8000000000000114,65.19999999999982,3842.4,-247.5,-4456.1,142.9,0.0,0.0,0.0,0.0,0.0,3842.4,-246.8,-4456.1,90.0,0.0,13,3.0,疾风,1.6552945357246078,-1.5,0.0,0.6999999999998181,3691.8,-250.3,-4520.6,16.5,0.0,0.0,0.0,0.0,0.0,3691.8,-249.7,-4520.6,90.0,0.0,16,1,1,1,149.1262887622433,162.75653596706937,65.19999999999982,47.52414937920872,23.615589646445127,1.5,1.6552945357246078,0.6999999999998181,131.4,25.016893478094318,0.6567749663778265,0.814690942181344,-2,-2,15,5.666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,221,0
20.0,8,骇爪,3626.0,-249.3,-4717.5,250.3,351.0,-0.9,0.0,-2.4,2.563201123595259,3626.0,-248.7,-4717.5,99.0,1.0,0,19,8,2,399.9410581926084,4.978521159977117,0,0,2,2,3.0,银翼,230.97207623433624,208.0,4.900000000000006,-100.30000000000018,3834.0,-244.4,-4817.8,221.5,352.7,-0.1,0.1,-0.1,0.17320508075688776,3834.0,-244.4,-4817.8,90.0,0.0,0,8.0,比特,4.387482193696237,0.900000000000091,2.0,-3.800000000000182,3626.9,-247.3,-4721.3,54.1,341.6,0.0,0.0,0.0,0.0,3626.9,-247.3,-4721.3,120.0,0.0,0,1,1,1,208.05770834073897,230.97207623433624,-100.30000000000018,111.04950673829023,376.73768332865734,2.1931712199461684,4.387482193696237,-3.800000000000182,175.47225468204363,411.0085928827965,0.5775152900733236,0.881282222714587,-2,-2,6,2.6666666666666665,0.0,1.0,1.0,2.3899960428383715,2.563201123595259,9.0,0,0
20.0,4,威龙,6804.6,-218.2,-4676.2,138.5,348.8,-1.8,5.4,7.6,9.495261976375375,6804.6,-217.6,-4676.2,104.8,1.0,0,16,13,2,343.86806095097023,14.985494198849493,0,0,0,2,3.0,蜂医,149.3701442725414,148.59999999999945,-10.200000000000017,11.199999999999818,6953.2,-228.4,-4665.0,312.4,0.6,3.8,0.0,-7.4,8.318653737234168,6953.2,-227.7,-4665.0,90.0,0.0,0,4.0,露娜,13.532922818075935,-0.8000000000001819,-0.5,13.5,6803.8,-218.7,-4662.7,86.1,346.2,0.4,0.0,8.1,8.10987052917616,6803.8,-218.1,-4662.7,120.0,0.0,2,1,1,1,148.94965592440903,149.3701442725414,11.199999999999818,142.42666017967667,344.4998396881789,0.9433981132058146,13.532922818075935,13.5,73.50538320807766,262.7974074169042,0.43438214022976407,0.9030681696913887,0,-2,11,4.333333333333333,0.0,0.0,0.0,1.1766082391412063,1.3853914471992148,14.799999999999997,0,0
20.0,4,UNKNOWN_ROLE_30008,3806.5,-247.0,-4637.7,115.1,358.3,-5.1,-2.2,-0.7,5.598214000911362,3806.1,-246.4,-4637.8,120.0,1.0,2,20,13,2,153.85931167310684,7.038583616676613,1,3,1,2,8.0,疾风,6.552861970161948,-3.699999999999818,-0.30000000000001137,5.399999999999636,3802.8,-247.3,-4632.3,354.4,358.2,-4.0,0.0,-6.7,7.803204469959762,3802.8,-246.9,-4632.3,104.8,0.0,7,4.0,骇爪,1.8681541692271157,-1.800000000000182,0.0,0.5,3804.7,-247.0,-4637.2,104.2,359.7,-2.0,0.0,-0.6,2.08806130178211,3804.7,-246.4,-4637.2,120.0,0.0,1,1,1,1,3.7121422386539367,6.552861970161948,5.399999999999636,69.53546342690305,302.8059452760107,1.800000000000182,1.8681541692271157,0.5,64.9,342.77588900324724,0.04258996026242672,0.26541620743140315,0,1,11,4.333333333333333,0.0,0.0,0.0,-2.2049904690483997,3.510152699129252,15.200000000000003,26,2
20.0,6,无名,3380.3,-174.3,-7609.1,-69.2,0.0,0.0,0.0,0.0,0.0,3380.3,-173.6,-7609.1,90.0,1.0,8,15,13,1,419.0214595502084,2.071231517720602,0,0,1,1,2.0,UNKNOWN_ROLE_50003,341.9001754898641,304.1999999999998,4.700000000000017,-156.0,3684.5,-169.6,-7765.1,-29.2,0.0,0.0,0.0,0.0,0.0,3684.5,-168.9,-7765.1,90.0,0.0,1,6.0,无名,2.071231517720602,-1.900000000000091,0.20000000000001705,-0.7999999999992724,3378.4,-174.1,-7609.9,-69.2,0.0,0.0,0.0,0.0,0.0,3378.4,-173.5,-7609.9,90.0,0.0,2,1,1,1,304.2363061832034,341.9001754898641,-156.0,70.08517008228775,27.146905373338694,1.9104973174543722,2.071231517720602,-0.7999999999992724,116.80900595749472,22.720968656281382,0.8159490825526482,1.0,-1,-1,12,6.5,1.0,1.0,1.0,0.0,0.0,0.0,104,0
20.0,8,骇爪,3624.3,-245.2,-4719.9,248.5,345.6,-0.1,0.0,-0.4,0.4123105625617661,3624.3,-244.5,-4719.9,99.0,1.0,0,19,8,2,356.8186939574387,11.523651592510552,0,0,1,2,6.0,银翼,287.43213111967776,139.5,-2.3000000000000114,251.29999999999927,3763.8,-247.5,-4468.6,76.9,357.3,0.2,-0.0,0.8,0.8246211251235323,3763.8,-247.1,-4468.6,110.0,0.0,0,8.0,比特,5.388877434122385,2.799999999999727,-0.20000000000001705,4.599999999999454,3627.1,-245.4,-4715.3,226.6,344.8,-1.2,0.0,-1.2,1.697056274847714,3627.1,-245.0,-4715.3,120.0,0.0,1,1,1,1,139.51895928510936,287.43213111967776,251.29999999999927,110.55542398606786,284.6385464913147,2.807133769523369,5.388877434122385,4.599999999999454,107.41438322002438,286.9934820243014,0.8055411221082566,0.46763626883901305,-1,-2,6,2.6666666666666665,1.0,0.0,0.0,-0.4123105625617661,-1.284745712285948,-11.0,0,0
20.0,6,威龙,3481.8,-175.9,-7679.3,148.8,353.1,-2.5,-0.2,3.1,3.9874804074753776,3481.8,-175.3,-7679.3,89.9,1.0,9,13,9,0,318.2740745901768,18.216640039347894,0,0,0,0,5.0,银翼,241.93662393279723,-59.90000000000009,19.400000000000006,-233.59999999999945,3421.9,-156.5,-7912.9,339.9,354.6,0.0,0.0,0.0,0.0,3421.9,-156.6,-7912.9,107.0,0.0,1,5.0,MISSING,11.9910383185333,-0.099999999999909,0.0,0.0,3790.2,-198.7,-4503.7,167.9,350.2,0.0,0.0,0.0,1.811077027627484,3790.2,-198.0,-4503.7,90.0,0.0,0,1,1,1,62.9632432455636,241.93662393279723,-233.59999999999945,13.254254884941588,428.015290403397,4.899999999999977,9.390686872062496,0.0,86.32338064168295,323.17969077187075,0.7601518415985503,0.773790939447696,0,0,9,9.0,0.0,1.0,0.0,3.9874804074753776,-0.25849027169622885,-17.099999999999994,81,0
20.0,7,银翼,3962.5,-250.3,-4555.5,109.9,0.0,0.0,0.0,0.0,0.0,3962.5,-249.7,-4555.5,90.0,1.0,10,19,17,1,289.0128404649603,3.623534186398442,0,0,1,1,3.0,银翼,155.2581398832282,-118.90000000000009,2.8000000000000114,99.80000000000018,3843.6,-247.5,-4455.7,140.9,0.0,0.0,0.0,0.0,0.0,3843.6,-246.8,-4455.7,90.0,0.0,8,7.0,银翼,3.623534186398442,1.699999999999818,0.0,-3.199999999999818,3964.2,-250.3,-4558.7,109.9,0.0,0.0,0.0,0.0,0.0,3964.2,-249.7,-4558.7,90.0,0.0,9,1,1,1,118.93296431183417,155.2581398832282,99.80000000000018,68.75097950752092,40.00095933766735,1.699999999999818,3.623534186398442,-3.199999999999818,109.89999999999998,62.02052561152105,0.5372015292934765,1.0,-1,-1,16,8.5,1.0,1.0,1.0,0.0,0.0,0.0,170,0
20.0,1,威龙,6756.8,-224.0,-4592.6,261.1,341.3,0.0,0.0,0.0,0.0,6756.8,-223.3,-4592.6,99.3,1.0,0,18,12,2,171.08435064525784,28.096687278975303,0,0,0,1,5.0,露娜,115.52895740895477,-112.60000000000036,25.30000000000001,5.300000000000182,6644.2,-198.7,-4587.3,26.9,346.2,5.9,0.0,3.0,6.618912297349165,6644.2,-198.0,-4587.3,100.8,0.0,1,1.0,露娜,18.131188598655154,-7.100000000000364,14.800000000000011,-7.699999999999818,6749.7,-209.2,-4600.3,198.1,346.5,-4.1,0.2,-1.3,4.305810028322197,6749.7,-208.6,-4600.3,104.8,0.0,0,1,1,1,115.40732212472518,115.52895740895477,5.300000000000182,93.76343100350107,338.6705791531879,16.41493222648225,18.131188598655154,-7.699999999999818,145.47158112178136,366.43057358326695,0.6752748394182658,0.64531410477785,0,-1,10,4.0,1.0,0.0,0.0,-6.618912297349165,-4.305810028322197,-1.5,0,0
20.0,7,蜂医,6610.2,-222.6,-4773.4,318.7,8.2,0.0,0.0,0.0,0.0,6610.2,-222.0,-4773.4,90.0,1.0,0,16,7,2,282.78348869952225,27.455728404328106,0,0,0,1,5.0,露娜,230.5592331701332,145.80000000000018,-1.4000000000000057,178.59999999999945,6756.0,-224.0,-4594.8,328.6,314.4,0.0,0.0,-0.5,0.5,6756.0,-223.3,-4594.8,90.0,0.0,0,7.0,无名,14.53547384848571,12.0,-0.20000000000001705,-8.200000000000728,6622.2,-222.8,-4781.6,283.9,354.2,0.4,-0.0,-1.5,1.5524174696260025,6622.2,-222.2,-4781.6,90.0,0.0,1,1,1,1,145.80672138142347,230.5592331701332,178.59999999999945,40.74985167249014,42.57224622101343,12.001666550942,14.53547384848571,-8.200000000000728,40.345158746127765,42.54239112365718,0.8153207042972687,0.5294149779757563,0,-1,5,2.3333333333333335,1.0,0.0,0.0,-0.5,-1.5524174696260025,0.0,0,0
20.0,8,骇爪,3630.7,-249.3,-4713.5,228.6,348.8,-2.4,-0.1,-3.1,3.9217343102255158,3630.7,-248.6,-4713.5,99.0,1.0,0,19,8,2,394.87500607048514,7.861144644656658,0,0,2,2,3.0,银翼,228.54625352431424,203.30000000000018,4.900000000000006,-104.30000000000018,3834.0,-244.4,-4817.8,221.5,352.7,-0.1,0.1,-0.1,0.17320508075688776,3834.0,-244.4,-4817.8,90.0,0.0,0,8.0,红狼,6.818357573492448,-2.599999999999909,0.20000000000001705,-6.300000000000182,3628.1,-249.1,-4719.8,338.3,346.8,1.3,5.4,-0.6,5.586591089385369,3628.1,-248.4,-4719.8,95.0,0.0,0,1,1,1,203.35904209058438,228.54625352431424,-104.30000000000018,132.78069342903302,375.95265120614096,2.60768096208097,6.818357573492448,-6.300000000000182,52.99870535499605,416.3144749189794,0.5787812599198005,0.8673492069792904,-2,-2,6,2.6666666666666665,0.0,1.0,0.0,3.748529229468628,-1.664856779159853,9.0,0,0
19.95,6,无名,3366.7,-170.2,-7834.5,279.0,357.6,-0.1,-0.0,0.1,0.14142135623730953,3366.7,-170.3,-7834.5,95.0,1.0,8,15,8,1,415.72492547870326,30.570901197053463,0,0,0,0,2.0,UNKNOWN_ROLE_50003,240.92793528356185,231.10000000000036,9.099999999999994,-67.5,3597.8,-161.1,-7902.0,75.5,354.1,-0.9,0.0,7.5,7.553806987208503,3597.8,-160.5,-7902.0,120.0,0.0,0,6.0,无名,30.570901197053463,27.5,1.1999999999999886,-13.300000000000182,3394.2,-169.0,-7847.8,334.8,359.7,1.3,-1.4,-1.8,2.6248809496813377,3394.2,-168.3,-7847.8,104.8,0.0,0,1,1,1,231.2790954669275,240.92793528356185,-67.5,83.25496479678844,373.8701579571815,27.526169366622735,30.570901197053463,-13.300000000000182,83.49859438941866,383.38874491546346,0.5795369017292761,1.0,0,0,7,4.0,1.0,0.0,0.0,-7.412385630971194,-2.483459593444028,-25.0,64,0
20.0,1,威龙,6756.8,-224.0,-4592.6,261.1,341.3,0.0,0.0,0.0,0.0,6756.8,-223.3,-4592.6,99.3,1.0,0,18,12,2,171.1726802717078,27.904352354823367,0,0,0,1,5.0,露娜,115.88502923156209,-113.0,25.30000000000001,4.5,6643.8,-198.7,-4588.1,16.6,346.4,-1.0,0.0,1.5,1.8027756377319946,6643.8,-198.0,-4588.1,100.8,0.0,1,1.0,露娜,17.49199817059194,-5.800000000000182,14.800000000000011,-7.299999999999272,6751.0,-209.2,-4599.9,197.5,347.3,-2.8,0.0,-0.9,2.9410882339705484,6751.0,-208.6,-4599.9,104.8,0.0,0,1,1,1,115.79762519153836,115.88502923156209,4.5,93.72004294973556,339.07455422473225,15.89591142401097,17.49199817059194,-7.299999999999272,149.70018986791717,365.966365759728,0.6770065704855127,0.6268555509968102,0,-1,10,4.0,1.0,0.0,0.0,-1.8027756377319946,-2.9410882339705484,-1.5,0,0
20.0,2,露娜,6430.7,-225.2,-4571.7,190.3,350.1,-7.8,0.0,-1.8,8.0049984384758,6430.7,-224.6,-4571.7,90.0,1.0,1,19,15,2,403.51740541221676,4.6650483113935834,0,0,2,2,1.0,红狼,138.78191524834983,15.100000000000364,4.0,-137.90000000000055,6445.8,-221.2,-4709.6,23.0,355.7,4.0,0.0,1.7,4.346262762420146,6445.8,-220.5,-4709.6,111.1,0.0,0,2.0,蝶,2.817800560721158,2.5,0.0,1.300000000000182,6433.2,-225.2,-4570.4,287.7,348.8,-0.2,0.0,-4.1,4.104875150354758,6433.2,-224.6,-4570.4,120.0,0.0,0,1,1,1,15.620819440733927,138.78191524834983,-137.90000000000055,175.4630912384397,433.6372870015758,2.5,2.817800560721158,1.300000000000182,169.7,322.6255683737196,0.34393043122037315,0.604023875559694,-2,-2,13,5.0,0.0,0.0,0.0,3.658735676055654,3.9001232881210424,-21.099999999999994,15,0
20.0,7,银翼,3829.5,-247.7,-4576.4,218.6,343.3,-0.1,0.0,-1.7,1.70293863659264,3829.5,-247.1,-4576.4,110.0,1.0,0,19,13,1,186.285716390926,8.565628990331223,0,0,1,1,5.0,疾风,30.815742729975025,-11.099999999999909,-10.400000000000034,-26.800000000000182,3818.4,-258.1,-4603.2,246.6,337.1,-0.4,-5.4,-8.1,9.743202758846806,3818.4,-257.5,-4603.2,89.0,0.0,1,7.0,银翼,8.565628990331223,-8.400000000000091,-0.5,-1.6000000000003638,3821.1,-248.2,-4578.0,355.4,359.3,1.0,0.0,-0.1,1.004987562112089,3821.1,-248.2,-4578.0,110.0,0.0,0,1,1,1,15.21085138971513,30.815742729975025,-26.800000000000182,4.535214740661331,403.72209570228654,8.41486779456466,8.565628990331223,-1.6000000000003638,35.19355624500531,354.0656893479998,0.16542192996325755,1.0,-1,-1,12,6.5,0.0,0.0,0.0,-8.040264122254166,0.697951074480551,21.0,0,0
20.0,6,骇爪,6680.7,-207.1,-4757.8,230.8,1.6,0.0,0.0,0.0,0.0,6680.7,-206.6,-4757.8,90.0,1.0,0,18,11,2,210.06067644773213,19.91416951502626,0,0,0,1,7.0,露娜,99.04312192171642,-87.69999999999982,-15.599999999999994,43.30000000000018,6593.0,-222.7,-4714.5,9.2,1.7,6.1,0.0,3.4,6.983552104767315,6593.0,-222.0,-4714.5,94.0,0.0,0,6.0,疾风,19.545587737389745,19.5,0.29999999999998295,-1.300000000000182,6700.2,-206.8,-4759.1,179.1,347.2,0.0,0.0,0.0,0.0,6700.2,-206.2,-4759.1,90.0,0.0,0,1,1,1,89.07665238433675,99.04312192171642,43.30000000000018,40.71377277567058,24.32430294584009,19.50230755577401,19.545587737389745,-1.300000000000182,130.08140399658208,5.413624876386548,0.47149768151089716,0.9814914813616304,0,-1,9,3.6666666666666665,1.0,0.0,1.0,-6.983552104767315,0.0,-4.0,0,0
20.0,6,无名,3383.9,-169.9,-7822.3,185.1,0.2,-0.1,0.1,1.2,1.2083045973594573,3383.9,-169.2,-7822.3,92.3,1.0,0,15,13,1,336.44632853324276,1.28840987267232,0,0,1,1,1.0,红狼,44.63574800538239,3.299999999999727,1.0999999999999943,-44.5,3387.2,-168.8,-7866.8,111.4,359.0,2.8,0.0,1.1,3.0083217912982647,3386.9,-168.2,-7866.9,84.0,0.0,0,6.0,无名,1.28840987267232,-0.900000000000091,-0.19999999999998863,-0.8999999999996362,3383.0,-170.1,-7823.2,264.6,353.9,-0.1,0.0,-1.4,1.40356688476182,3383.0,-169.7,-7823.2,104.8,0.0,3,1,1,1,3.4785054261849564,44.63574800538239,-44.5,166.66505117707663,85.7303545169329,0.921954445729375,1.28840987267232,-0.8999999999996362,7.428807709149623,44.509622582808,0.13266825707379395,1.0,-1,-1,12,6.5,0.0,0.0,0.0,-1.8000171939388074,-0.19526228740236262,8.299999999999997,0,0
20.0,4,蜂医,602.3,-87.0,-451.0,338.6,359.7,0.2,0.0,-0.1,0.223606797749979,602.3,-86.4,-451.0,100.0,1.0,7,19,13,2,126.77332620116395,14.76522408593345,0,3,0,2,5.0,蝶,11.139569111954009,8.5,0.0,-7.199999999999989,610.8,-87.0,-458.2,5.0,338.0,1.2,0.0,0.2,1.2165525060596438,610.8,-86.4,-458.2,120.0,0.0,4,4.0,银翼,12.041594578792296,12.0,0.0,-1.0,614.3,-87.0,-452.0,255.1,358.0,1.8,0.0,-0.4,1.8439088914585775,614.3,-86.4,-452.0,120.0,0.0,8,1,1,1,8.5,11.139569111954009,-7.199999999999989,21.399999999999977,399.96656166942444,12.0,12.041594578792296,-1.0,21.399999999999977,364.46364169072615,0.08786997585184234,0.8155375433999742,0,1,11,4.333333333333333,1.0,0.0,0.0,-0.9929457083096649,-1.6203020937085986,-20.0,91,0
19.95,7,银翼,3834.9,-248.2,-4577.4,255.3,6.0,-0.0,0.0,-0.1,0.1,3834.9,-248.2,-4577.4,110.0,1.0,0,19,16,1,189.51293476891735,16.702694393420757,0,0,0,1,5.0,疾风,53.01895887321847,-41.40000000000009,1.1999999999999886,-33.100000000000364,3793.5,-247.0,-4610.5,279.9,357.3,1.8,-0.0,-10.4,10.554619841567009,3793.5,-246.6,-4610.5,89.0,0.0,7,7.0,银翼,16.702694393420757,-16.700000000000273,0.0,-0.3000000000001819,3818.2,-248.2,-4577.7,285.5,3.4,0.0,0.0,0.0,0.0,3818.2,-248.2,-4577.7,110.0,0.0,0,1,1,1,41.41738765301365,53.01895887321847,-33.100000000000364,76.9602823689828,44.631192915525304,16.700000000000273,16.702694393420757,-0.3000000000001819,75.30000000000001,7.029154804306589,0.2797643281598016,1.0,0,-1,15,8.0,1.0,0.0,1.0,-10.454619841567009,0.1,21.0,0,0
20.0,8,骇爪,3598.3,-238.6,-4397.2,321.8,337.3,-1.2,-1.5,-3.2,3.7322915213043046,3598.3,-237.9,-4397.2,99.0,1.0,0,19,5,2,282.2680967303151,21.924345088712375,0,0,1,1,2.0,UNKNOWN_ROLE_50001,205.2949341800716,200.5999999999999,-4.700000000000017,43.399999999999636,3798.9,-243.3,-4353.8,339.8,334.0,0.0,0.0,0.0,0.0,3798.9,-242.6,-4353.8,120.0,0.0,3,8.0,红狼,8.257118141337065,6.699999999999818,-4.800000000000011,-0.5,3605.0,-243.4,-4397.7,51.3,354.2,4.7,0.0,5.5,7.234638899074369,3605.0,-242.7,-4397.7,95.0,0.0,0,1,1,1,200.6550522663209,205.2949341800716,43.399999999999636,36.85782201295103,325.09540569331807,8.24196578493248,8.257118141337065,-0.5,2.5815101607474844,340.771601801967,0.7273047735756504,0.3766186906804434,-1,-1,3,1.6666666666666667,0.0,1.0,0.0,3.7322915213043046,-3.5023473777700644,-21.0,0,0
20.0,7,蜂医,6897.5,-226.1,-4708.6,112.4,9.9,0.0,0.0,0.0,0.0,6897.5,-225.5,-4708.6,90.0,1.0,0,16,6,2,291.50083082334055,50.23164926675703,0,0,0,0,4.0,露娜,252.05564861752242,-192.19999999999982,13.599999999999994,162.5,6705.3,-212.5,-4546.1,163.0,14.9,-3.6,0.0,1.1,3.7643060449437424,6705.3,-211.8,-4546.1,90.7,0.0,0,7.0,蜂医,42.807943188151555,39.19999999999982,-0.20000000000001705,17.200000000000728,6936.7,-226.3,-4691.4,94.7,350.0,-2.1,0.0,3.5,4.08166632639171,6936.7,-225.7,-4691.4,90.0,0.0,0,1,1,1,192.68056466597747,252.05564861752242,162.5,63.55251825474423,30.243103957161182,39.20051020076124,42.807943188151555,17.200000000000728,112.69232286922858,13.790415025515545,0.8646824364294068,0.8522105846220256,0,0,4,2.0,1.0,0.0,0.0,-3.7643060449437424,-4.08166632639171,-0.7000000000000028,0,0
20.0,4,威龙,6799.9,-217.9,-4647.7,144.8,345.6,-6.5,2.8,4.6,8.440971508067067,6799.9,-217.2,-4647.7,104.8,1.0,10,16,13,2,321.05178500127226,10.36225012685894,0,0,1,2,3.0,蜂医,162.2177857079801,159.90000000000055,-2.5999999999999943,-27.199999999999818,6959.8,-220.5,-4674.9,271.6,352.3,0.2,0.0,-7.7,7.702596964660685,6959.8,-219.9,-4674.9,90.0,0.0,0,4.0,蝶,9.829547293746586,2.7000000000007276,-4.699999999999989,8.199999999999818,6802.6,-222.6,-4639.5,83.8,355.5,0.0,0.0,0.1,0.1,6802.6,-221.9,-4639.5,90.0,0.0,5,1,1,1,159.92113681436913,162.2177857079801,-27.199999999999818,145.73155659807753,355.25271363824623,5.4203320931474135,9.829547293746586,8.199999999999818,155.07599269169611,289.0653458434545,0.5052698451975194,0.9485919731148363,-1,-2,11,4.333333333333333,0.0,0.0,1.0,0.7383745434063815,8.340971508067067,14.799999999999997,130,0
